SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
0,1,1,58,1,0,20.5,1191.4,1,10.25,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,9,1,1,74.65,703.55,5,12.441666666666668,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,1,0,51,1,1,77.5,3807.35,2,25.83333333333333,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,30,1,0,19.05,637.55,1,9.525,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,4,1,0,51.75,201.1,1,25.875,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,14,1,0,78.85,1043.8,3,19.7125,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,23,1,1,95.1,2326.05,4,19.02,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,17,1,1,70.8,1207.0,1,35.4,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,8,1,1,49.55,393.45,2,16.516666666666666,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,61,1,0,75.35,4729.3,5,12.558333333333332,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,1,72,1,0,107.45,7658.3,6,15.35,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,1,1,0,49.0,49.0,2,16.333333333333332,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,1,20,1,0,20.0,417.65,1,10.0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,72,1,1,85.9,6110.75,6,12.271428571428572,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,71,1,1,79.05,5552.5,2,26.35,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,1,72,1,0,117.5,8670.1,7,14.6875,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,37,1,1,70.35,2552.9,1,35.175,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,70,1,1,80.15,5600.15,6,11.45,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,1,51,1,1,90.15,4554.85,3,22.5375,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0,1,1,28,1,1,70.4,1992.2,1,35.2,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,1,1,1,68.95,68.95,1,34.475,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,40,1,0,19.1,780.1,1,9.55,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,8,1,0,49.4,408.25,2,16.466666666666665,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,0,13,1,1,74.3,940.35,2,24.766666666666666,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1,0,0,35.9,35.9,2,11.966666666666669,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
1,0,0,17,1,0,20.65,330.6,1,10.325,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,1,0,16,1,1,94.65,1461.15,4,18.93,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,1,1,1,50.75,50.75,2,16.916666666666668,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,22,1,1,75.8,1615.1,1,37.9,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,16,1,1,96.15,1529.2,3,24.0375,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,1,45,1,1,105.15,4730.9,5,17.525000000000002,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,3,1,1,69.55,200.2,1,34.775,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,15,1,1,100.15,1415.0,4,20.03,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,25,1,1,104.95,2566.5,5,17.491666666666667,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,1,1,1,86.0,86.0,3,21.5,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,0,47,1,0,19.9,942.95,1,9.95,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1,0,5,1,1,79.9,343.95,2,26.633333333333336,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,71,1,1,84.8,6046.1,7,10.6,0,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
0,0,0,3,0,0,24.75,66.95,0,24.75,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,1,1,1,69.8,69.8,1,34.9,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,50,1,1,69.65,3442.15,4,13.93,0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,4,1,1,20.2,55.7,1,10.1,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,43,1,1,108.15,4600.7,6,15.45,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,6,1,0,19.7,129.55,1,9.85,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,38,1,0,68.15,2656.3,4,13.63,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,0,35,1,1,81.6,2815.25,2,27.2,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0,45,1,0,81.4,3775.85,2,27.133333333333336,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,10,1,0,25.7,251.6,1,12.85,1,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,0,64,1,0,25.0,1584.8,1,12.5,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,31,1,0,104.35,3205.6,5,17.391666666666666,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,1,0,20.9,20.9,1,10.45,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,72,1,1,109.25,8109.8,6,15.607142857142858,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
0,0,0,1,1,1,45.65,45.65,1,22.825,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,19.5,19.5,1,9.75,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,0,47,1,0,80.35,3825.85,2,26.78333333333333,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,71,1,1,105.9,7521.95,5,17.650000000000002,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0,1,30,1,0,64.5,1929.95,4,12.9,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,1,0,71,1,1,86.1,6045.9,7,10.7625,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,3,1,1,69.85,199.85,1,34.925,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,22,1,1,54.7,1178.75,3,13.675,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1,0,0,67,1,1,64.55,4250.1,4,12.91,0,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,59,1,1,94.05,5483.9,5,15.675,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1,1,0,72,1,1,116.05,8404.9,7,14.50625,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,12,1,1,24.0,269.65,1,12.0,1,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,1,1,0,44.4,44.4,1,22.2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,64,1,1,91.8,5960.5,4,18.36,0,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,17,1,0,51.5,900.5,2,17.166666666666668,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,1,1,14,1,0,69.2,944.65,4,13.84,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
0,1,0,44,1,1,70.95,3250.45,5,11.825,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1,0,58,0,1,45.0,2689.35,2,15.0,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,0,0,30,1,1,94.3,2679.7,4,18.86,0,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,0,23,1,1,19.65,478.1,1,9.825,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,16,1,1,74.45,1261.35,1,37.225,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,13,1,0,54.15,701.05,3,13.5375,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0,0,40,1,1,50.25,2023.55,2,16.75,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,1,33,1,1,79.15,2531.4,5,13.191666666666668,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
0,0,0,42,1,1,49.55,2077.95,2,16.516666666666666,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,10,1,1,75.75,777.3,1,37.875,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,66,1,1,102.45,6615.15,5,17.075,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,1,0,26,1,0,85.9,2196.45,3,21.475,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,1,1,72,1,1,115.5,8425.15,7,14.4375,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,71,1,1,19.9,1355.1,1,9.95,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,1,5,0,0,34.25,163.55,2,11.416666666666666,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
